uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
261625073	0.00173718954823	0.0090387706727	0.0257422134224	0.00771000886823	0.0176617693029	0.5	0.125	0.583333333333	0.221556886228
233499930	0.000760020427351	0.00999918262812	0.158523804861	3.4402617657e-05	0.00241146786942	0.5	0.125	0.833333333333	0.299401197605
2664749580	0.000119383739694	0.00431163665095	0.00299623227191	0.00753799577995	0.000580538561158	0.8	0.25	1.0	0.74251497006
106594321	1.05691841983e-05	0.000432525951557	0.00109876959563	0.000212149475551	8.93136247935e-05	0.4	0.125	0.25	0.365269461078
722573847430504448	0.000156135675657	0.00258834427703	0.0285462516726	0.0	0.0125262358773	1.0	0.125	0.75	0.263473053892
3742834517	1.94569072741e-05	0.000848023322344	0.00416480818674	0.00284777223938	0.0	0.9	0.0	0.583333333333	0.532934131737
735391716887429120	2.45012906415e-05	0.000636868920797	0.000134173184945	0.0010263447601	8.93136247935e-05	1.0	0.0	1.0	0.694610778443
241331375	0.000166224442391	0.00351810478707	0.0150627531612	0.00783615179964	0.000111642030992	0.5	0.25	1.0	0.473053892216
442382315	5.52480083093e-05	0.00101149769774	0.00074067224392	0.015681859882	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.04438336737e-05	0.00245211563087	0.00165903330033	0.000269487171646	0.000111642030992	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170548199563	0.000647086069259	0.00494808948264	0.00626892143971	0.000781494216943	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000749931660616	0.0100128054927	0.148427272694	0.0363884131984	0.00643058098513	0.6	0.5	0.583333333333	0.850299401198
15800855	0.000650485245659	0.00484292837098	0.0538959178715	0.131112198404	0.00281337918099	0.2	0.375	0.916666666667	0.544910179641
705726066	0.00305785715555	0.0393939187532	0.0245963018969	0.000164368062139	0.0118117268789	0.6	0.0	1.0	0.646706586826
68857077	1.2010436589e-05	0.000582377462333	0.00388648948554	0.00082948533684	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.000147728370044	0.000991063400812	0.00568332227311	0.00687670101832	0.000781494216943	0.4	0.125	0.75	0.820359281437
8685682	3.8193188353e-05	0.000200937253086	0.00318208026458	6.30714657044e-05	0.000223284061984	0.1	0.125	0.25	0.0
2976908908	1.99373247377e-05	0.000589188894641	0.00150854175506	0.00111808507385	6.69852185951e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.23655035279e-05	0.000871863335422	0.0107447337025	0.00888925415125	0.000156298843389	0.8	0.25	0.833333333333	0.0
620018150	0.000165263607464	0.000664114650029	0.00606589716532	0.0364648634598	0.000200955655785	0.6	0.0	0.75	0.526946107784
271451861	0.000672104031519	0.00561262022178	0.0706376489957	0.00097665209015	0.000692180592149	0.5	0.125	0.333333333333	0.443113772455
194773838	3.14673438631e-05	0.000626651772335	0.0155595565758	0.0327684933182	0.000468896530166	0.4	0.125	0.75	0.784431137725
2893677862	2.88250478135e-06	0.0	0.00194369803056	1.9112565365e-06	2.23284061984e-05	0.8	0.0	1.0	0.0
2392573227	1.70548199563e-05	0.00081056044465	0.000308235695144	0.00167617198251	8.93136247935e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321639491853	0.00725076969185	0.0492515312061	0.0473762270267	0.00223284061984	0.7	0.125	0.75	0.425149700599
830253571	0.00148473017113	0.000599406043103	0.0302986622571	0.015974282132	0.00312597686777	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259497492941	0.039918399041	0.107596015419	0.00689581358368	0.0270173715	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000742004772467	0.0039233850094	0.0170526865461	0.000668939787774	0.00609565489215	0.4	0.125	0.916666666667	0.275449101796
27317580	0.00011602081745	0.000255428711549	0.0190045437568	0.0262835998899	0.000111642030992	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109198889467	0.00174032095469	0.0468971544406	0.00106265863429	0.00560442995579	0.2	0.0	0.333333333333	0.59880239521
85973106	8.81566045631e-05	0.00212176116394	0.0113349144011	0.00425254579371	0.00013397043719	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.6182751764e-05	0.000252022995395	0.0185875189928	0.0217940582857	0.000156298843389	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000145326282727	0.00220349835163	0.0948821995699	0.00224763768692	0.00129504755951	0.2	0.125	1.0	0.880239520958
591690042	1.56135675657e-05	0.000371223060785	0.00202982271008	0.00443411516467	4.46568123967e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.30861297233e-05	0.00358621911015	0.0129622175564	0.0120485612061	0.000223284061984	0.9	0.0	0.833333333333	0.203592814371
270212875	0.000901503370369	0.0125228182982	0.0749792394194	0.05990642488	0.000580538561158	0.5	0.0	0.416666666667	0.670658682635
870857718	4.39581979157e-05	0.00082758902542	0.00183400238611	0.0349243906914	2.23284061984e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.32375717203e-06	0.00010217148462	0.00132813321584	0.00121364790068	2.23284061984e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324281787902	0.00104896057543	0.016408111313	0.00921416776245	0.00372884383513	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	2.88250478135e-06	0.000364411628477	0.000326367206623	0.00208326962478	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.00011073622535	0.00164836661853	0.0226861471626	7.83615179964e-05	0.000468896530166	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15300191254e-05	0.000408685938479	0.00201713065205	0.00188832145806	4.46568123967e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.56396590381e-05	0.000452960248481	0.0271247411727	0.0775090975811	0.00120573393471	0.5	0.375	0.5	0.125748502994
89662003	0.000309869263996	0.00668542081029	0.0129295808357	7.45390049234e-05	0.00192024293306	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184240097275	3.40571615399e-05	0.0464357074734	0.0	0.000625195373554	0.2	0.25	1.0	0.862275449102
738921600	0.000369200820745	0.00801365011035	0.008464696134	0.00120026910492	0.000290269280579	0.6	0.125	0.75	0.952095808383
604476686	0.000337012850687	0.00197531536932	0.00783371953453	0.0	0.000334926092975	0.6	0.125	0.666666666667	0.245508982036
302563842	2.01775334695e-05	0.00678759229491	0.000172249359051	0.000294333506621	0.00013397043719	0.5	0.0	0.833333333333	0.832335329341
247944133	1.44125239068e-05	0.000323543034629	0.0016046387659	0.00063835968319	8.93136247935e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000178475087712	0.000677737514645	0.0220442916562	0.0330876731598	0.000446568123967	0.9	0.375	0.583333333333	0.622754491018
252434425	3.07467176678e-05	0.000677737514645	0.00896693900197	0.0186481300266	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196490742596	0.0140724191483	0.0251692576597	0.0122282193205	0.0027240655562	0.8	0.0	0.916666666667	0.0
156333299	3.55508923034e-05	0.000534697436177	0.00402972842622	0.00118497905263	2.23284061984e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000380250422407	0.000333760183091	0.0195938178798	0.0152766734962	0.000446568123967	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.16709688051e-06	0.000463177396943	0.000708035523257	4.39589003394e-05	0.000178627249587	0.9	0.125	1.0	0.0
186397253	0.000141482943018	0.00497234558483	0.015244068276	0.00045296779915	0.000602866967356	0.4	0.25	0.5	0.520958083832
2866782904	6.70182361665e-05	0.00108301773697	0.0013435450006	0.000332558637351	0.000111642030992	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.52480083093e-06	9.19543361578e-05	0.000156837574294	0.000319179841595	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.2872012464e-05	0.000483611693867	0.00160282561475	0.0036237423932	0.000446568123967	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000542871733822	0.000630057488489	0.0484537447011	0.0703609981346	0.000937793060331	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000186642184593	0.00239762417241	0.0132795190073	0.124059661784	0.00223284061984	0.4	0.0	0.75	0.916167664671
64619482	0.000517649816985	0.00708048388415	0.0353745788956	5.54264395584e-05	0.00605099807976	0.3	0.0	0.833333333333	0.425149700599
394974502	2.88250478135e-05	0.000803749012342	0.00197633475122	0.00381295679031	0.000178627249587	0.5	0.125	1.0	0.688622754491
2198704020	0.000128751880234	0.00176416096777	0.00702686727371	0.0135603651264	0.000312597686777	0.7	0.125	0.75	0.640718562874
18155773	0.00371891158541	0.00212857259625	0.0225755449426	0.000120409161799	0.0138659402492	0.2	0.125	1.0	0.868263473054
756335606607720450	0.000130673550088	0.00257472141242	0.0127591446278	0.0433740558393	0.000580538561158	1.0	0.25	0.5	0.850299401198
732808088810618880	4.80417463559e-06	6.13028907719e-05	0.0011658561881	0.000129965444482	2.23284061984e-05	1.0	0.25	0.666666666667	0.0
22286451	4.4678824111e-05	0.00325245892706	0.00298444678945	0.00247507721476	0.000223284061984	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00108069908428	0.00214900689317	0.257387684352	0.00496544448182	0.00299200643058	0.3	0.125	1.0	0.239520958084
3195714762	2.95456740089e-05	0.000115794349236	0.000626443721602	0.00796229473105	0.0	0.9	0.0	0.583333333333	0.215568862275
4112063532	1.58537762975e-05	0.000521074571561	0.00068809086063	0.00067658481392	6.69852185951e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.33263384551e-05	0.00265986431627	0.00282216976172	0.00668175285159	0.000156298843389	0.4	0.0	0.25	0.694610778443
737109737054056448	2.04177422013e-05	0.000609623191565	0.00101083176496	0.00216545365585	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.99373247377e-05	0.000851429038498	0.00433977727251	0.0203931072444	0.000245612468182	0.4	0.125	0.5	0.383233532934
742777527467380742	9.17597355398e-05	0.00108301773697	0.000231176771358	0.000265664658573	4.46568123967e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.65639101754e-05	0.00654238073182	0.000877565155587	0.000460612825296	0.000245612468182	0.9	0.25	0.666666666667	0.832335329341
3123204560	9.12793180762e-06	0.000231588698472	0.00146502612751	0.0117408489037	0.0	0.9	0.125	1.0	0.173652694611
307445751	0.000683153633181	0.00224436694548	0.0848319027571	0.116802620715	0.00183092930827	0.5	0.125	0.75	0.568862275449
250492272	0.0029999668512	0.00334100754707	0.0594097105123	0.0440563744228	0.0130174608136	0.5	0.125	0.5	0.736526946108
237443755	0.000312031142582	0.00302427594475	0.0623270707093	0.0831740619553	0.000893136247935	0.5	0.25	0.833333333333	0.712574850299
33655372	0.00010256912847	0.00215581832548	0.0406136791375	0.00283057093055	0.000334926092975	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000134516889797	0.00188336103316	0.0222029423817	0.0157525763738	0.000156298843389	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.44647068517e-06	0.000132822930006	0.000418837915166	1.1467539219e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.14046686008e-05	0.00322861891399	0.0033307586587	0.00712325311153	2.23284061984e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130673550088	0.00232269841702	0.0221811845679	0.0227611540931	0.000223284061984	0.6	0.0	0.5	0.131736526946
15801372	0.000142203569214	0.00198212680162	0.0349348897423	0.0930934833797	0.00082615102934	0.2	0.125	0.75	0.48502994012
744682635188928512	6.17336440673e-05	0.00104214914312	0.0125669506061	0.0319925231644	0.000424239717769	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.00012683021038	0.00224436694548	0.0160726783506	2.6757591511e-05	0.000245612468182	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000323320952975	0.00306173882244	0.107263302183	9.55628268249e-06	0.000848479435538	0.5	0.0	0.916666666667	0.251497005988
940237466	0.00019168656796	0.00875609623192	0.0305679152025	0.0701775175071	0.000558210154959	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000515007520935	0.0034568018963	0.0467176524769	0.00319753218556	0.00212119858884	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08093929301e-05	0.000197531536932	0.000244775404967	0.000321091098132	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.27310627843e-05	0.000306514453859	0.000693530314074	9.55628268249e-06	6.69852185951e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.07467176678e-05	0.000592594610795	0.00444040716122	0.00629567903122	0.000915464654133	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000127791045307	0.00165177233469	0.0135659968886	0.00173733219168	2.23284061984e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000273837954229	0.00620521483257	0.283207863274	3.82251307299e-06	0.00174161568347	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102809337202	0.000211154401548	0.00702324097141	0.0301596281459	0.000111642030992	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.15561105979e-05	0.0008957033485	0.0011694824904	0.00702577902816	6.69852185951e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.25430369974e-05	0.000902514780808	0.0513493470843	0.0266027797315	0.000580538561158	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000311310516386	0.00173350952238	0.0121336074818	0.00120026910492	0.0013620327781	0.5	0.125	0.583333333333	0.844311377246
360323271	6.14934353356e-05	0.00146445794622	0.00520193064334	0.0320001681906	0.000334926092975	0.5	0.0	0.5	0.383233532934
2204642713	0.000192647402887	0.00614050622565	0.0363926632652	0.00335234396502	0.000379582905372	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.00014989024863	0.00410729368172	0.00757534549595	0.000451056542613	6.69852185951e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.8193188353e-05	0.00158365801161	0.00332078632739	0.0047494724932	0.000692180592149	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.89138145483e-05	0.00075947470234	0.00101083176496	0.0224534417908	6.69852185951e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000110976434082	0.00672969512029	0.00311408709653	0.00989075257637	0.000334926092975	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106556593417	0.0137693104106	0.0958522354341	0.030373688878	0.00486759255124	0.6	0.0	0.75	0.826347305389
768806279309512705	1.92166985424e-06	0.0001702858077	0.000863059946403	1.72013088285e-05	2.23284061984e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.92688814873e-05	0.00212176116394	0.00112868658957	0.00403466254855	2.23284061984e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000108093929301	0.00435591096096	0.00748196821183	0.021211125042	0.000602866967356	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167065172953	0.000245211563087	0.0581386915576	0.0310655637442	0.00111642030992	0.7	0.0	0.5	0.221556886228
1199251308	0.0022214503515	0.00165517805084	0.0872996014694	0.194025029816	0.00120573393471	0.7	0.125	0.583333333333	0.191616766467
48525928	0.000103770172129	0.00425714519249	0.00658355181805	0.00800625363139	0.00013397043719	0.3	0.25	0.75	0.832335329341
215698464	0.000588991810323	0.0095496280958	0.0377289556612	0.117578590869	0.0041084267405	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.00040763421783	0.00465561398251	0.00895243379279	0.00921799027553	0.000401911311571	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00119191572709	0.00380418494401	0.102326091608	0.0454133665637	0.00435403920868	0.2	0.125	0.416666666667	0.946107784431
4853512997	1.89764898106e-05	0.000272457292319	0.0132060863858	0.0302303446378	0.000178627249587	1.0	0.125	0.5	0.0
4505360352	1.75352374199e-05	0.000555131733101	0.0026870900012	0.00978372221033	0.000245612468182	0.9	0.0	0.666666666667	0.634730538922
706466308976734208	1.10496016619e-05	0.000115794349236	0.00172702646838	0.000407097642274	4.46568123967e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.36292224491e-05	0.000824183309266	0.00585738478331	0.0144223418244	0.000200955655785	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.16709688051e-06	0.000306514453859	0.00493721057575	0.0101315709	0.000200955655785	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000278642128864	0.00143040078468	0.0292261833531	0.0216220451974	0.000513553342562	0.7	0.0	0.75	0.167664670659
305141481	0.000155895466925	0.0025168242378	0.00254747736281	0.000699519892358	0.000334926092975	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290652565453	0.00619159196796	0.0349466752247	1.9112565365e-06	0.0013843611843	0.8	0.125	0.916666666667	0.197604790419
566871266	4.51592415746e-05	0.00169264092853	0.0572846973669	0.0997159872787	0.000692180592149	0.6	0.125	0.833333333333	0.958083832335
396787338	0.0010975136955	0.0170864779446	0.198074070851	0.193531925629	0.00602866967356	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	2.01775334695e-05	0.00366114486554	0.00101717779398	0.0019953518241	0.000602866967356	1.0	0.125	0.583333333333	0.0
1633951202	0.000222433285628	0.00296637877013	0.0308353549969	3.82251307299e-06	0.00111642030992	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109535181691	0.000681143230799	0.00633605668636	0.00495971071221	8.93136247935e-05	0.9	0.25	0.75	0.479041916168
324191116	4.15561105979e-05	0.000885486200038	0.00470059435095	0.00601663557689	0.000178627249587	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000308668220337	0.00152235512083	0.0451184531645	0.114660102138	0.000625195373554	0.8	0.0	0.583333333333	0.203592814371
3237611533	0.000109535181691	0.000766286134648	0.0213770520338	0.0757641203633	0.000357254499174	0.9	0.125	1.0	0.0
93033299	0.000251978959637	0.000190720104624	0.00644212602851	0.0	0.00167463046488	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.02663002042e-05	0.00113750919543	0.0126195319894	0.0400637595181	4.46568123967e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.77649538343e-05	0.00192422962701	0.00661709511428	0.0091797651448	0.000379582905372	0.8	0.125	0.333333333333	0.0
33443030	0.00188972209291	0.00239762417241	0.0219808313661	0.0226617687532	0.0027687223686	0.3	0.25	1.0	0.305389221557
609212773	0.000137399394578	0.00502343132714	0.00376682150977	0.00167234946944	0.000178627249587	0.6	0.0	0.833333333333	0.916167664671
139881843	6.24542702627e-05	0.000561943165409	0.00345495951233	0.00146402250696	4.46568123967e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.99007409479e-05	0.00105917772389	0.0136140453941	0.00109132748234	0.000446568123967	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000674025701373	0.0111366918236	0.075569420118	0.0390546160668	0.000558210154959	0.7	0.125	0.75	0.353293413174
3105274249	1.2010436589e-06	4.08685938479e-05	0.000840395557054	1.5290052292e-05	2.23284061984e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00117486090713	0.00323543034629	0.00669778034036	0.00142770863276	0.00254543830661	0.1	0.0	0.25	0.341317365269
766192139294367744	1.39321064432e-05	0.000572160313871	0.000161370452164	0.000286688480475	2.23284061984e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.71070029012e-05	0.000647086069259	0.0177063275349	0.0242251766001	0.000111642030992	0.7	0.0	0.416666666667	0.059880239521
4334014937	1.22506453208e-05	0.000640274636951	0.00045872724042	0.00187112014923	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000257984177931	0.0057590660164	0.00192284679235	0.000441500259931	0.000558210154959	0.6	0.125	0.666666666667	0.616766467066
1624347776	0.00012010436589	0.00669563795875	0.000427903670906	0.000374606281153	0.000223284061984	0.7	0.25	0.666666666667	0.0359281437126
